
Type_of_property,Price,Bedrooms,Energy class,Primary energy consumption,Furnished,Terrace,Terrace surface,Surface of the plot,Living room surface,Number of frontages,Construction year,Building condition,Outdoor parking space,Bathrooms,Shower rooms,Office,Toilets,Kitchen type,Heating type,postal code
house,€415000,5,E,426,0,0,0,670,0,2,1950,To renovate,0,1,0,0,0,Installed,Gas,2900
house,€299000,3,D,302,0,0,0,390,0,2,0,Good,0,1,1,0,0,Semi equipped,Gas,2520
house,€395000,3,C,241,0,0,20,650,35,3,0,As new,0,1,0,0,1,Hyper equipped,Gas,20
house,€645000,4,B,121,No,Yes,0,165,0,2,0,As new,0,3,0,Yes,0,Installed,Gas,9000
house,€250000,2,D,369,0,0,11,61,37,2,0,Good,0,1,0,0,1,0,Gas,1785
house,€574000,4,B,113,0,Yes,0,547,36,3,2004,0,0,1,0,0,2,Hyper equipped,Gas,2800
house,€169000,3,E,402,No,Yes,0,195,18,2,0,To renovate,0,1,0,0,0,Semi equipped,0,3
house,€350000,5,G,514,No,Yes,0,1430,35,4,1955,To renovate,0,1,0,Yes,0,0,0,6840
house,€.,2,F,446,No,0,0,0,0,2,0,To renovate,0,1,0,0,0,0,0,6040
house,€449500,4,B,112,No,0,45,1600,14,4,2018,As new,0,1,1,0,2,Hyper equipped,Gas,6960
house,€219000,2,C,248,0,0,0,0,0,3,0,Just renovated,0,1,0,0,0,0,0,20
house,€265000,3,C,211,No,Yes,0,576,57,3,0,Good,0,1,1,0,2,Not installed,Gas,4683
house,€,4,E,384,0,Yes,0,1278,0,3,0,To be done up,0,2,0,0,2,0,Gas,20
house,€1800000,6,G,463,0,0,66,1343,75,4,1958,To be done up,0,3,1,0,4,0,Fuel oil,1180
house,€625000,4,G,374,No,0,8,106,31,2,1977,Just renovated,0,2,1,Yes,3,USA hyper equipped,Fuel oil,1150
house,€259000,3,D,327,0,0,50,473,0,3,1908,Good,0,1,1,Yes,2,0,Fuel oil,4350
house,€360000,3,Not specified,Not specified,No,Yes,0,0,48,2,0,As new,0,2,1,0,2,USA hyper equipped,0,20
house,€696000,4,B,135,0,0,40,257,42,2,0,Good,0,2,0,0,3,Hyper equipped,Gas,2600
house,€535000,3,D,333,No,Yes,0,986,30,3,0,Good,0,3,0,0,0,USA hyper equipped,Gas,20
house,€225000,5,E,382,No,0,8,170,0,3,0,Good,0,2,2,0,2,Installed,Fuel oil,6838
house,€385000,1,F,1242,No,Yes,0,7782,37,3,0,To be done up,0,1,0,Yes,0,Semi equipped,Electric,9506
house,€215000,3,F,720,No,0,15,726,41,2,1900,To renovate,0,1,0,Yes,0,Not installed,Fuel oil,9450
house,€1225000,3,D,179,No,0,18,725,0,3,1966,As new,0,2,1,0,2,USA hyper equipped,Gas,1150
house,€,4,Not specified,Not specified,No,0,39,265,19,3,0,Good,0,1,1,0,2,USA hyper equipped,Gas,6240
house,€,2,G,525,No,0,0,135,15,3,0,Just renovated,0,1,1,0,1,Hyper equipped,Fuel oil,20
house,€,4,Not specified,Not specified,No,Yes,0,297,0,4,0,To renovate,0,2,2,0,2,0,0,7134
house,€95000,3,F,482,No,0,0,168,21,2,0,To renovate,0,1,1,0,1,Not installed,Fuel oil,6030
house,€409000,4,F,343,No,0,33,260,15,2,1950,To be done up,0,1,1,0,2,Installed,Gas,1120
house,€409000,4,F,343,No,0,33,260,15,2,1950,To be done up,0,1,1,0,2,Installed,Gas,1020
house,€450000,4,E,420,0,Yes,0,1118,0,4,0,Good,0,2,0,0,0,0,0,6600
house,€169000,3,F,1448,0,0,0,193,15,2,0,0,0,0,0,0,0,0,0,2400
house,€329000,3,F,517,0,Yes,0,140,28,2,1900,To renovate,0,1,0,0,1,Installed,Gas,1700
house,€290000,4,D,339,No,0,0,359,21,2,1850,To renovate,0,1,1,0,2,0,Gas,3150
house,€590000,4,B,128,No,0,50,813,17,4,2013,As new,0,1,1,Yes,2,Hyper equipped,Fuel oil,20
house,€320000,3,G,609,No,0,40,1072,26,4,1976,To renovate,0,1,1,0,1,Not installed,0,6747
house,€220000,3,D,303,No,Yes,0,497,17,3,1953,To be done up,0,1,1,0,2,Not installed,Gas,20
house,€149900,6,C,239,No,0,0,70,15,3,0,Good,0,1,1,Yes,1,Installed,Gas,20
house,€304384,3,Not specified,Not specified,0,Yes,0,182,0,2,0,As new,0,1,0,0,0,0,0,3700
house,€749000,4,B,145,No,Yes,0,5371,0,4,1962,0,0,1,0,Yes,2,Hyper equipped,Gas,20
house,€.,4,F,429,No,0,35,65,14,2,0,To be done up,0,1,1,Yes,1,Semi equipped,Gas,4860
house,€549000,6,B,131,No,0,12,135,34,2,1921,As new,0,3,0,0,4,Hyper equipped,Gas,8620
house,€295000,3,A,99,0,Yes,0,247,35,2,2009,As new,0,1,0,Yes,2,Installed,Gas,9550
house,€299000,3,B,140,0,Yes,0,180,30,2,0,As new,0,1,0,0,2,Hyper equipped,0,9340
house,€245000,2,F,566,No,Yes,0,310,34,3,1918,To renovate,0,1,1,0,1,Semi equipped,Gas,9280
house,€399000,4,C,230,No,Yes,0,550,33,4,1980,As new,0,2,0,0,1,Hyper equipped,Gas,9550
house,€275000,4,C,285,0,Yes,0,134,32,2,1959,Good,0,1,0,0,2,Hyper equipped,Gas,9200
house,€367632,3,A,Not specified,0,0,0,935,0,4,0,As new,0,1,0,0,2,0,0,1367
house,€363006,3,A,Not specified,0,0,0,934,0,4,0,As new,0,1,0,Yes,2,0,0,20
house,€378948,3,A,Not specified,0,0,0,2338,0,4,0,As new,0,1,0,Yes,2,0,0,5353
house,€375675,4,A,Not specified,0,0,0,2310,0,4,0,As new,0,1,0,0,2,0,0,5353
house,€337032,3,A,Not specified,0,0,0,1013,0,4,0,As new,0,1,0,0,2,0,0,20
house,€450000,3,A,35,0,0,0,350,0,3,2020,As new,0,1,0,0,0,0,Gas,3520
house,€345000,4,B,118,0,Yes,0,140,48,2,2002,0,0,1,0,0,2,USA hyper equipped,Gas,20
house,€525000,3,A,80,No,Yes,0,0,0,2,0,As new,0,2,0,0,3,USA hyper equipped,0,8301
house,€495000,3,C,278,No,0,25,65,42,2,1844,Good,0,0,0,0,2,0,Gas,2000
house,€.,2,G,630,No,0,11,50,11,3,0,To renovate,0,1,1,Yes,1,Not installed,Gas,4020
house,€.,2,G,722,No,0,30,800,0,4,1961,To be done up,0,1,0,0,1,Not installed,Fuel oil,3
house,€519000,3,B,130,No,Yes,0,1358,0,4,0,As new,0,1,0,Yes,2,Installed,0,2230
house,€,4,D,316,No,0,30,360,33,2,0,As new,0,1,0,0,1,0,Gas,7900
house,€510,3,C,223,No,0,16,400,0,2,1930,To be done up,0,1,1,0,1,USA installed,Gas,20
house,€370000,3,E,473,0,0,67,988,30,3,1972,Good,0,1,0,0,2,Not installed,Fuel oil,20
house,€419000,4,D,353,0,Yes,0,245,58,2,1963,Good,0,2,0,0,2,USA installed,0,2630
house,€449000,5,F,530,0,Yes,0,518,45,3,1967,To renovate,0,2,0,Yes,2,Installed,Fuel oil,27
house,€285000,3,Not specified,Not specified,0,0,0,0,26,3,1930,As new,0,1,1,0,1,Hyper equipped,Gas,1601
house,€489000,5,A,96,0,0,29,0,34,2,2010,As new,0,1,1,0,2,USA hyper equipped,Gas,9300
house,€239000,3,E,355,No,Yes,0,272,38,2,0,Good,0,1,0,0,0,Installed,Gas,7740
house,€240000,3,D,264,No,Yes,0,230,28,2,0,To be done up,0,1,0,0,0,Not installed,Gas,7500
house,€149000,3,D,338,No,Yes,0,230,36,2,0,To be done up,0,2,1,0,0,Not installed,Gas,7700
house,€165000,2,F,510,No,Yes,0,345,22,2,0,To renovate,0,1,0,Yes,1,Semi equipped,Fuel oil,5570
house,€339000,3,B,101,No,0,20,279,50,3,2022,As new,0,1,1,0,2,Installed,Gas,7190
house,€375000,3,B,140,0,0,0,0,0,2,0,Just renovated,0,1,0,0,1,Not installed,Gas,9040
house,€445000,3,G,515,No,Yes,0,86,24,2,0,Good,0,1,0,0,2,Installed,Gas,1160
house,€550000,3,E,270,No,Yes,0,150,24,2,1899,0,0,1,0,Yes,0,0,Gas,1170
house,€149000,3,C,230,No,0,0,40,30,2,1971,Good,0,1,0,Yes,1,Installed,Fuel oil,4051
house,€139.000.Kortom,3,E,447,0,Yes,0,842,37,2,1983,0,0,1,0,0,1,0,0,9150
house,€310000,3,C,260,0,0,0,135,30,2,0,0,0,1,0,0,1,0,0,2100
house,€309000,3,D,261,0,0,25,925,20,4,1963,0,0,1,1,Yes,1,Hyper equipped,Pellet,7812
house,€90000,3,E,467,No,Yes,0,145,0,2,1953,To renovate,0,1,1,0,1,0,Gas,9500
house,€99000,2,F,1142,No,Yes,0,349,0,4,0,0,0,1,0,0,0,0,Electric,9230
house,€330000,3,F,443,0,0,14,729,38,3,2003,Good,0,1,1,Yes,1,Installed,0,4877
house,€189000,5,G,Not specified,0,Yes,0,0,0,3,0,To renovate,0,0,0,0,0,0,0,4000
house,€419000,4,D,322,0,0,25,1352,52,0,1977,Just renovated,0,1,1,0,1,Hyper equipped,0,5520
house,€575000,4,F,757,0,0,0,1850,0,4,1975,0,0,1,0,0,0,0,Electric,2270
house,€329000,3,D,398,0,0,35,238,33,3,1970,0,0,1,0,0,2,0,Fuel oil,2440
house,€265000,2,F,463,0,0,30,472,32,3,0,To be done up,0,1,0,Yes,1,Installed,Gas,1300
house,€319000,1,B,110,0,0,0,71,0,0,0,Good,0,1,0,0,2,Hyper equipped,0,8200
house,€319000,1,B,110,0,0,0,71,0,0,0,Good,0,1,0,0,2,Hyper equipped,0,8200
house,€375000,3,C,266,0,0,0,118,0,0,0,Good,0,1,0,0,2,Installed,Gas,8200
house,€375000,3,C,266,0,0,0,118,0,0,0,Good,0,1,0,0,2,Installed,Gas,8200
house,€375000,3,C,266,0,0,0,118,0,0,0,Good,0,1,0,0,2,Installed,Gas,8200
house,€259000,3,F,511,0,0,0,149,26,0,1930,To renovate,0,1,0,0,1,Semi equipped,Gas,9000
house,€279000,2,F,1171,0,0,0,327,32,2,1930,0,0,1,1,0,1,Installed,0,9860
house,€299000,3,B,154,0,0,0,303,33,2,2001,Good,0,1,0,0,2,Installed,Gas,2300
house,€499000,4,A,24,0,Yes,0,304,0,0,2021,0,0,1,0,No,2,Hyper equipped,Gas,9940
house,€329000,4,D,334,No,0,0,290,27,0,1956,As new,0,1,0,No,1,Installed,Fuel oil,3890
house,€209000,2,E,406,No,0,14,51,32,0,1899,0,0,1,0,Yes,1,Installed,Gas,3800
house,€895000,4,Not specified,Not specified,No,0,15,0,0,0,1900,To be done up,0,1,0,No,2,0,0,1040
house,€300000,3,C,232,No,0,0,79,36,0,1952,0,0,1,0,No,0,0,Gas,1800
house,€245000,3,F,879,0,Yes,0,600,0,0,0,0,0,1,0,No,1,0,Fuel oil,9750
house,€569000,5,B,112,0,0,0,983,70,0,1985,As new,0,2,0,No,2,Installed,Gas,3590
house,€459000,5,C,237,No,Yes,0,0,0,0,1932,As new,0,2,0,Yes,0,0,Gas,9100
house,€825000,6,Not specified,Not specified,No,Yes,0,352,21,0,1949,0,0,3,0,Yes,1,0,Gas,1780
house,€295000,3,E,352,No,0,0,335,0,0,0,0,0,1,0,Yes,1,Semi equipped,Gas,5100
house,€180000,3,D,292,0,0,0,249,0,0,0,0,0,0,0,No,1,Installed,Gas,20
house,€299000,3,C,231,0,0,0,214,0,0,1975,0,0,1,0,No,0,Installed,Gas,3945
house,€155000,3,E,455,0,0,0,205,0,0,1941,0,0,1,0,No,0,0,0,2450
house,€175000,3,E,423,0,0,0,194,0,0,0,To renovate,0,1,0,No,1,0,0,9800
house,€285000,3,F,824,No,0,0,2264,0,0,1963,To renovate,0,1,0,No,0,Installed,Fuel oil,3980
house,€376500,3,Not specified,Not specified,0,0,0,192,0,0,2023,0,0,1,0,No,2,0,0,8340
house,€371600,3,Not specified,Not specified,0,0,0,215,0,0,2023,0,0,1,0,No,2,0,0,8340
house,€445000,3,C,260,0,0,45,323,0,0,0,0,0,1,0,Yes,0,0,Gas,3018
house,€585000,4,D,352,0,0,0,703,55,0,1961,Just renovated,0,2,0,No,2,Hyper equipped,Gas,1860
house,€289000,3,F,674,0,0,0,875,0,0,1963,0,0,1,0,No,2,Installed,Fuel oil,2223
house,€325000,4,B,196,0,0,18,265,32,0,0,As new,0,0,0,Yes,1,Installed,0,2840
house,€315000,3,F,778,No,Yes,0,628,0,0,1939,To renovate,0,1,0,No,0,0,0,9860
house,€335000,2,Not specified,Not specified,No,0,87,725,0,0,0,0,0,1,0,No,1,0,0,9473
house,€370000,3,D,351,0,0,7,2316,0,0,1972,0,0,1,0,No,1,Installed,Fuel oil,3404
house,€359000,3,C,234,0,Yes,0,347,0,0,1968,As new,0,1,0,Yes,2,Installed,Gas,8870
house,€268000,2,D,376,No,0,0,151,26,0,1920,0,0,1,0,No,0,0,0,9150
house,€120.000,1,Not specified,Not specified,No,0,0,113,0,0,0,As new,0,1,0,No,3,USA hyper equipped,Wood,8940
house,€2850000,6,F,334,0,0,0,1047,0,0,0,0,0,5,0,0,0,0,0,1050
house,€1250000,6,Not specified,Not specified,0,0,0,4000,120,0,1920,0,0,3,0,0,4,0,Gas,1180
house,€200000,2,C,228,0,0,0,275,0,0,1899,0,0,1,0,No,1,Installed,Gas,3440
house,€290000,3,Not specified,Not specified,0,0,0,745,0,0,0,0,0,1,0,No,0,0,0,3400
house,€376842,3,Not specified,Not specified,0,0,0,786,0,0,2023,0,0,1,0,No,2,0,0,3680
house,€220000,4,F,723,0,0,0,0,0,0,0,Just renovated,0,0,0,No,0,0,0,8450
house,€168000,2,F,827,0,0,0,520,0,0,1925,To renovate,0,1,0,No,0,0,0,9185
house,€249000,3,E,487,0,0,0,0,0,0,0,To be done up,0,0,0,No,0,0,0,8600
house,€770000,9,F,278,0,0,0,350,0,0,0,To be done up,0,0,0,No,0,0,0,1080
house,€299000,3,D,347,0,Yes,0,300,0,0,0,0,0,1,0,No,3,0,Gas,9520
house,€385000,3,D,376,0,0,6,70,0,0,0,0,0,1,0,No,0,Installed,Fuel oil,2600
house,€410000,3,C,278,0,Yes,0,0,0,0,1978,As new,0,2,0,No,0,Installed,Fuel oil,1790
house,€207000,3,D,366,0,Yes,0,110,0,0,0,To renovate,0,2,0,No,2,0,0,9500
house,€195000,3,F,899,0,0,0,305,0,0,0,To be done up,0,1,0,No,1,0,0,9160
house,€395000,3,F,671,0,Yes,0,228,0,0,1967,To renovate,0,1,0,No,2,Not installed,0,2530
house,€249000,3,D,328,0,Yes,0,400,0,0,1975,To be done up,0,1,0,No,2,0,0,9870
house,€425000,3,E,415,0,Yes,0,966,0,0,0,0,0,1,0,No,1,Installed,Gas,2550
house,€485000,2,D,342,0,Yes,0,1066,0,0,1991,0,0,1,0,No,2,Installed,Fuel oil,2820
house,€270000,4,F,587,0,Yes,0,375,0,0,1962,To be done up,0,1,0,No,1,Installed,Fuel oil,2222
house,€179000,2,E,484,0,Yes,0,80,0,0,0,Just renovated,0,1,0,No,1,Installed,Electric,9900
house,€230000,4,E,464,0,Yes,0,740,0,0,0,To renovate,0,1,0,No,0,0,0,8850
house,€285500,5,A,30,No,Yes,0,102,0,0,0,0,0,1,0,Yes,1,USA hyper equipped,Gas,8800
house,€548410,3,A,30,No,0,0,784,0,0,0,0,0,1,0,No,2,0,0,8800
house,€218000,4,Not specified,Not specified,0,0,15,443,0,0,1933,To be done up,0,1,0,No,1,Installed,Gas,8580
house,€285000,3,F,902,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,2230
house,€299000,3,D,378,No,0,0,315,0,0,1962,0,0,1,0,No,0,0,0,9990
house,€165000,1,F,1439,0,0,0,472,0,0,1918,0,0,0,0,No,0,0,0,8760
house,€60/maand).,3,F,1051,No,Yes,0,130,0,0,0,To renovate,0,1,0,No,1,Semi equipped,Gas,8600
house,€260000,3,E,479,0,0,0,130,0,0,0,As new,0,1,0,No,0,0,Electric,2940
house,€260000,2,F,640,0,0,0,276,8,0,1899,To renovate,0,1,0,No,1,Installed,Gas,2940
house,€475000,5,B,147,0,0,0,367,35,0,2008,As new,0,1,0,No,1,Installed,Gas,2040
house,€300000,3,D,324,No,0,0,752,0,4,1948,0,0,1,0,0,0,0,Fuel oil,6600
house,€199000,4,F,442,No,0,0,1802,0,3,1899,To be done up,0,1,0,0,0,0,Fuel oil,6680
house,€375000,4,C,255,0,Yes,0,447,0,0,0,As new,0,1,0,No,2,Installed,0,9620
house,€289000,1,C,291,0,0,0,22,0,0,0,As new,0,0,0,No,0,0,0,9000
house,€415000,4,F,597,0,Yes,0,112,0,0,1970,To renovate,0,1,0,No,2,0,0,9000
house,€215000,2,F,543,0,0,0,480,32,0,0,To renovate,0,1,0,No,1,Installed,Fuel oil,9570
house,€215000,2,F,543,0,0,0,480,32,0,0,To renovate,0,1,0,No,1,Installed,Fuel oil,9571
house,€315000,3,F,1363,No,0,0,1260,32,0,1964,To be done up,0,1,0,No,1,Installed,Fuel oil,9690
house,€425000,3,G,789,No,0,52,2155,53,4,1974,To be done up,0,1,1,0,3,USA installed,Fuel oil,4210
house,€517000,3,Not specified,Not specified,No,0,15,453,49,3,0,Good,0,1,1,No,1,Installed,Gas,2900
house,€430000,4,D,399,No,0,0,1125,0,0,1960,Good,0,1,0,Yes,2,Installed,Gas,8800
house,€275000,4,D,397,No,0,0,263,0,0,1982,As new,0,1,0,No,2,0,Gas,8800
house,€199000,3,F,994,No,Yes,0,360,0,0,1930,0,0,1,0,No,1,0,0,8800
house,€325000,4,B,124,No,0,0,230,0,0,1932,0,0,1,0,No,1,Installed,Gas,8800
house,€344000,3,C,236,No,0,40,400,0,0,1930,0,0,0,0,No,1,0,0,9340
house,€287000,3,F,1251,0,0,0,626,0,0,1950,To renovate,0,1,0,No,1,0,0,9470
house,€378000,3,F,655,No,0,10,455,0,4,1956,To renovate,0,1,1,0,1,USA semi equipped,Fuel oil,20
house,€462500,3,Not specified,Not specified,No,0,17,141,27,0,2023,As new,0,1,0,No,2,Installed,0,9880
house,€438400,3,Not specified,Not specified,No,0,17,135,24,0,2023,As new,0,1,0,No,2,Installed,0,9880
house,€425100,3,Not specified,Not specified,No,0,14,135,18,0,2023,As new,0,1,0,No,1,Installed,0,9880
house,€515000,4,Not specified,Not specified,No,0,23,0,43,0,2023,0,0,2,0,No,1,Installed,0,9800
house,€390000,2,D,324,No,0,0,1003,14,0,1973,As new,0,1,0,No,1,Installed,Gas,9880
house,€595000,4,Not specified,Not specified,No,0,22,0,0,0,2024,As new,0,0,0,No,0,Installed,0,9000
house,€560000,4,Not specified,Not specified,No,0,26,0,0,0,2023,As new,0,0,0,No,0,Installed,0,9000
house,€560000,4,Not specified,Not specified,No,0,26,0,0,0,2023,As new,0,0,0,No,0,Installed,0,9000
house,€545000,4,Not specified,Not specified,No,0,22,0,0,0,2024,As new,0,0,0,No,0,Installed,0,9000
house,€519000,4,Not specified,Not specified,No,0,26,0,0,0,2024,As new,0,0,0,No,0,Installed,0,9000
house,€560000,4,Not specified,Not specified,No,0,26,0,0,0,2024,As new,0,0,0,No,0,Installed,0,9000
house,€350000,4,B,146,0,Yes,0,606,40,0,1977,Good,0,2,0,No,2,0,Fuel oil,8610
house,€3850000,3,B,128,No,Yes,0,1988,0,0,2014,0,0,3,1,Yes,4,0,0,8300
house,€795000,3,B,151,No,Yes,0,1390,0,0,1945,0,0,2,0,No,3,0,0,8340
house,€795000,3,B,194,0,Yes,0,237,0,0,0,0,0,1,0,No,0,0,0,8300
house,€268000,7,F,544,0,0,0,314,0,0,1948,To renovate,0,0,0,No,0,0,Fuel oil,8730
house,€399000,3,C,283,0,0,0,335,0,0,0,0,0,1,0,Yes,2,0,0,8200
house,€339000,2,B,184,0,0,0,38,0,0,0,0,0,1,0,No,1,0,Gas,8000
house,€260000,3,D,365,0,0,0,1520,0,3,1950,To renovate,0,0,0,0,0,0,Fuel oil,3980
house,€300000,3,G,572,No,0,0,0,36,3,0,Good,0,1,0,No,0,Installed,Fuel oil,7050
house,€489000,3,F,739,No,Yes,0,2255,36,4,1970,To renovate,0,1,0,No,1,0,Fuel oil,9890
house,€319000,3,E,448,No,Yes,0,405,30,3,0,As new,0,1,0,No,1,0,0,9820
house,€269000,4,E,406,No,0,0,414,72,3,1971,To renovate,0,1,0,No,2,0,0,9700
house,€259000,3,D,383,No,Yes,0,90,0,0,1936,Just renovated,0,1,0,No,0,Installed,Electric,9100
house,€279000,3,C,231,0,0,0,140,0,0,0,As new,0,1,0,Yes,2,Installed,Gas,9300
house,€309000,4,C,294,No,Yes,0,343,0,0,1953,Good,0,1,0,No,2,0,Gas,9300
house,€,6,D,334,0,Yes,0,285,0,0,1894,As new,0,2,0,No,3,0,0,8370
house,€410000,3,B,142,0,0,30,457,41,3,1990,Good,0,1,0,0,2,USA installed,Fuel oil,9450
house,€499000,5,D,366,No,0,0,192,0,2,0,To be done up,0,2,0,No,2,Installed,Gas,9000
house,€105000,3,F,1108,0,Yes,0,358,0,2,0,To restore,0,0,0,0,1,Semi equipped,0,8650
house,€399000,4,B,168,0,Yes,0,320,0,2,0,As new,0,2,0,0,2,Installed,Gas,8520
house,€298000,3,D,358,Yes,0,30,297,48,2,1930,Good,0,1,0,0,2,Installed,Electric,1745
house,€173000,2,F,1383,0,0,0,232,0,0,1925,To renovate,0,1,0,No,0,0,0,3140
house,€379000,2,Not specified,Not specified,0,Yes,0,857,23,4,2019,Good,0,1,1,0,1,Installed,0,2980
house,€425000,4,D,387,0,Yes,0,961,0,0,0,To be done up,0,2,0,Yes,2,0,Electric,8580
house,€255000,3,F,1103,0,0,0,265,0,0,0,0,0,1,0,No,1,0,Gas,9200
house,€410000,3,C,278,No,0,30,278,27,0,1978,As new,0,2,0,No,1,USA hyper equipped,0,1790
house,€119000,2,F,1491,0,0,0,0,0,3,0,To renovate,0,0,0,0,0,0,0,8400
house,€,3,C,253,No,0,0,0,42,0,1970,As new,0,1,0,Yes,2,Installed,Gas,3
house,€395000,4,B,174,0,Yes,0,520,38,3,1963,Good,0,1,0,0,2,Installed,Gas,2870
house,€199000,4,G,709,0,0,5,400,12,4,1965,Good,0,1,0,0,1,Semi equipped,Fuel oil,4520
house,€275000,3,F,658,0,Yes,0,1667,32,4,1959,To renovate,0,1,0,0,1,Semi equipped,Fuel oil,3450
house,€549000,4,C,223,0,Yes,0,248,0,2,1990,Good,0,2,0,0,4,Semi equipped,Gas,3150
house,€239000,5,C,230,0,0,0,0,0,2,0,Just renovated,0,0,1,0,1,0,Gas,7700
house,€145000,3,C,244,0,0,0,154,0,2,0,0,0,1,0,0,1,0,Pellet,7700
house,€145000,2,D,296,0,0,0,259,0,2,0,0,0,1,0,0,1,0,Gas,7700
house,€450000,4,F,725,0,Yes,0,0,44,4,1967,To be done up,0,1,0,Yes,2,Semi equipped,Fuel oil,1755
house,€645000,3,C,222,0,0,45,354,0,2,1936,Good,0,1,0,0,2,Semi equipped,Gas,2650
house,€346294,3,Not specified,Not specified,0,0,0,334,0,3,0,0,0,0,0,0,2,0,0,8790
house,€397959,4,Not specified,Not specified,0,0,0,342,0,3,0,0,0,0,0,Yes,2,0,0,8790
house,€530197,4,Not specified,Not specified,0,0,0,2718,0,3,0,0,0,0,0,0,2,0,0,8870
house,€475523,3,Not specified,Not specified,0,0,0,2787,0,3,0,0,0,0,0,0,2,0,0,8710
house,€480810,3,Not specified,Not specified,0,0,0,518,0,3,0,0,0,0,0,0,2,0,0,8710
house,€469523,3,Not specified,Not specified,0,0,0,823,0,3,0,0,0,0,0,0,2,0,0,8720
house,€219000,4,D,291,0,0,20,290,32,3,0,Good,0,1,0,0,1,Semi equipped,Gas,7022
house,€298000,3,F,783,0,0,30,1442,0,4,1970,To renovate,0,1,0,0,0,Semi equipped,Fuel oil,3271
house,€625000,5,B,161,0,0,30,3385,50,4,1975,0,0,2,0,Yes,2,Not installed,0,3
house,€289000,3,Not specified,Not specified,0,Yes,0,0,0,2,2023,0,0,1,0,0,2,Installed,Gas,8790
house,€180000,2,G,625,0,Yes,0,1513,0,4,0,To renovate,0,1,0,0,0,0,0,7334
house,€229000,2,E,465,No,0,30,130,25,3,1947,Good,0,1,0,No,1,0,0,9120
house,€185000,4,F,871,No,0,0,329,35,3,1900,Good,0,2,0,No,2,0,Fuel oil,3840
house,€239000,3,C,236,0,0,0,0,0,2,1910,To be done up,0,1,0,0,1,Semi equipped,Gas,2950
house,€850.000,3,C,210,No,0,0,3253,0,4,1999,Good,0,1,0,No,3,0,0,7780
house,€525000,3,C,273,0,0,0,1275,0,4,1988,Good,0,1,0,0,2,Semi equipped,Gas,3920
house,€875000,4,B,174,No,Yes,0,6652,0,4,2003,Good,0,1,0,Yes,2,Installed,0,1980
house,€345000,3,C,249,No,Yes,0,477,26,3,1969,0,0,1,0,No,2,Installed,0,3500
house,€360000,2,C,215,No,0,0,4575,0,4,1984,0,0,1,0,No,0,Installed,0,8840
house,€149000,3,D,385,No,0,0,140,0,2,0,0,0,0,0,No,0,0,Gas,8800
house,€199000,2,E,476,No,Yes,0,176,30,0,1939,To be done up,0,1,0,No,1,0,0,8501
house,€280000,8,F,448,0,0,0,1810,0,0,0,To renovate,0,1,0,0,2,Semi equipped,Fuel oil,7900
house,€760/month,2,E,410,0,Yes,0,600,30,3,1930,0,0,1,1,0,2,Installed,Fuel oil,4540
house,€135000,2,D,336,0,Yes,0,245,0,3,0,To be done up,0,0,1,0,1,Semi equipped,Gas,6180
house,€1075000,5,G,568,0,0,10,1240,70,3,1937,0,0,2,1,0,3,Hyper equipped,Gas,1030
house,€300000,3,D,317,0,0,0,100,25,2,0,Good,0,1,0,0,1,Semi equipped,Gas,2850
house,€279000,2,C,236,0,0,12,145,32,2,0,Good,0,1,0,0,1,Semi equipped,Gas,2850
house,€765000,8,D,373,0,Yes,0,2300,0,4,1965,To renovate,0,4,0,0,6,Installed,Pellet,3530
house,€342000,3,B,173,No,0,0,232,40,2,1990,Good,0,1,0,Yes,2,Semi equipped,Gas,2100
house,€400000,3,D,290,0,0,0,223,32,0,1972,To renovate,0,1,1,0,2,Not installed,Fuel oil,1410
house,€245000,3,F,451,0,Yes,0,1028,30,4,1995,0,0,1,0,0,2,Hyper equipped,Electric,5020
house,€569000,4,B,118,0,Yes,0,0,0,4,0,Good,0,1,0,0,3,Installed,0,8210
house,€405000,3,Not specified,Not specified,0,0,0,595,0,3,1900,0,0,0,0,0,0,0,0,1653
house,€830000,6,Not specified,Not specified,0,0,0,1080,0,4,1969,0,0,0,0,0,0,0,0,1640
house,€155000,2,Not specified,Not specified,0,0,0,307,0,3,1850,0,0,0,0,0,0,0,0,1502
house,€140000,4,G,1165,0,0,0,469,0,4,0,To renovate,0,1,0,0,0,Not installed,0,4300
house,€,2,E,423,0,0,23,626,0,4,1875,Good,0,1,0,0,1,Not installed,Fuel oil,4347
house,€.,4,D,300,0,0,0,660,36,4,1986,As new,0,1,0,0,2,0,0,4300
house,€235000,4,G,637,0,0,0,430,0,4,0,As new,0,0,4,0,4,0,0,4540
house,€335000,4,A,69,0,0,0,343,40,0,0,0,0,1,1,0,2,0,0,4400
house,€287.00.,3,G,562,0,0,0,881,20,0,0,Good,0,1,0,0,1,0,Fuel oil,3
house,€,2,G,1064,0,0,12,120,0,2,0,To restore,0,0,0,0,0,0,0,4430
house,€.,2,E,398,0,0,43,140,0,0,0,To renovate,0,0,1,0,4,Semi equipped,Gas,4910
house,€120000,2,G,619,0,0,0,245,0,0,0,Just renovated,0,1,0,0,1,Not installed,Electric,4860
house,€248000,2,C,243,0,0,19,178,30,2,0,Good,0,1,0,0,1,Semi equipped,Gas,9100
house,€185000,4,Not specified,Not specified,No,0,0,140,0,2,0,Just renovated,0,1,0,0,0,0,Gas,20
